iter	Passed	Remaining
2670	5809594	5065723
2671	5811701	5063488
2672	5813671	5061135
2673	5815636	5058777
2674	5817782	5056577
2675	5819495	5054001
2676	5821600	5051765
2677	5823861	5049666
2678	5826264	5047689
2679	5828644	5045692
2680	5830823	5043521
2681	5833044	5041385
2682	5834589	5038667
2683	5836816	5036537
2684	5839156	5034505
2685	5841152	5032176
2686	5843476	5030130
2687	5845670	5027972
2688	5847811	5025768
2689	5850049	5023648
2690	5852093	5021361
2691	5854406	5019305
2692	5856809	5017326
2693	5859159	5015300
2694	5861499	5013267
2695	5863309	5010781
2696	5865566	5008676
2697	5867381	5006194
2698	5868904	5003463
2699	5871192	5001386
2700	5873346	4999193
2701	5875396	4996914
2702	5877475	4994657
2703	5879669	4992500
2704	5881419	4989965
2705	5884082	4988205
2706	5886205	4985987
2707	5888444	4983868
2708	5890536	4981624
2709	5892841	4979559
2710	5895217	4977555
2711	5897773	4975702
2712	5899965	4973543
2713	5902309	4971510
2714	5904470	4969323
2715	5906858	4967329
2716	5909250	4965336
2717	5911563	4963277
2718	5913570	4960961
2719	5915837	4958864
2720	5917293	4956086
2721	5919727	4954128
2722	5922156	4952167
2723	5924480	4950116
2724	5926762	4948031
2725	5929012	4945918
2726	5931166	4943726
2727	5933533	4941711
2728	5935353	4939240
2729	5937830	4937317
2730	5940318	4935401
2731	5942578	4933297
2732	5944980	4931310
2733	5947357	4929302
2734	5949524	4927120
2735	5951780	4925011
2736	5953572	4922519
2737	5955779	4920370
2738	5958236	4918427
2739	5959703	4915667
2740	5961708	4913352
2741	5964020	4911290
2742	5965710	4908716
2743	5967889	4906544
2744	5970236	4904511
2745	5972275	4902224
2746	5974403	4900011
2747	5976675	4897915
2748	5979027	4895885
2749	5981276	4893771
2750	5983772	4891858
2751	5985997	4889725
2752	5987978	4887391
2753	5990159	4885221
2754	5992822	4883443
2755	5994612	4880954
2756	5996433	4878491
2757	5998650	4876350
2758	6001053	4874360
2759	6003318	4872258
2760	6005601	4870170
2761	6007941	4868129
2762	6010206	4866026
2763	6012406	4863871
2764	6014844	4861908
2765	6017180	4859863
2766	6019540	4857836
2767	6022169	4856027
2768	6024408	4853902
2769	6026940	4852013
2770	6029274	4849965
2771	6031538	4847860
2772	6033085	4845178
2773	6035269	4843010
2774	6037531	4840903
2775	6039315	4838413
2776	6041579	4836309
2777	6043948	4834288
2778	6045941	4831966
2779	6048312	4829947
2780	6049996	4827379
2781	6052647	4825583
2782	6054913	4823479
2783	6056610	4820922
2784	6058433	4818467
2785	6060447	4816162
2786	6062769	4814104
2787	6065062	4812022
2788	6066974	4809638
2789	6069229	4807525
2790	6071041	4805062
2791	6073426	4803053
2792	6075061	4800451
2793	6077369	4798381
2794	6079537	4796200
2795	6081445	4793814
2796	6083738	4791732
2797	6086107	4789709
2798	6088425	4787647
2799	6090666	4785523
2800	6092480	4783065
2801	6094837	4781032
2802	6096664	4778584
2803	6098947	4776493
2804	6101571	4774670
2805	6103846	4772572
2806	6105980	4770365
2807	6108401	4768381
2808	6110658	4766269
2809	6112976	4764205
2810	6115197	4762066
2811	6116902	4759524
2812	6119328	4757544
2813	6121326	4755230
2814	6123433	4753002
2815	6125716	4750911
2816	6128009	4748826
2817	6130141	4746617
2818	6132420	4744522
2819	6134763	4742476
2820	6137087	4740416
2821	6139476	4738405
2822	6141082	4735790
2823	6143441	4733756
2824	6145582	4731554
2825	6148015	4729577
2826	6150297	4727483
2827	6151744	4724748
2828	6153966	4722609
2829	6156640	4720815
2830	6158936	4718732
2831	6161341	4716733
2832	6163359	4714436
2833	6165678	4712371
2834	6168130	4710406
2835	6170419	4708317
2836	6172666	4706195
2837	6175014	4704151
2838	6177477	4702194
2839	6179788	4700120
2840	6182198	4698122
2841	6184421	4695982
2842	6186768	4693936
2843	6188615	4691510
2844	6190932	4689440
2845	6192929	4687129
2846	6194547	4684530
2847	6196895	4682485
2848	6199123	4680349
2849	6201403	4678251
2850	6203586	4676080
2851	6205832	4673958
2852	6207881	4671686
2853	6209659	4669211
2854	6211967	4667134
2855	6214204	4665004
2856	6216622	4663010
2857	6218804	4660839
2858	6221146	4658788
2859	6223611	4656828
2860	6224834	4653939
2861	6227202	4651907
2862	6229455	4649788
2863	6231636	4647617
2864	6234207	4645735
2865	6235556	4642943
2866	6237584	4640658
2867	6239915	4638597
2868	6241851	4636244
2869	6244292	4634265
2870	6246672	4632241
2871	6249057	4630220
2872	6251359	4628138
2873	6253595	4626006
2874	6255954	4623966
2875	6258137	4621795
2876	6260222	4619552
2877	6262234	4617255
2878	6264535	4615171
2879	6266790	4613053
2880	6269115	4610988
2881	6270812	4608459
2882	6272705	4606076
2883	6274815	4603852
2884	6277030	4601705
2885	6279346	4599632
2886	6281692	4597580
2887	6283722	4595298
2888	6285928	4593144
2889	6288616	4591342
2890	6290702	4589101
2891	6292969	4586991
2892	6295224	4584873
2893	6297099	4582478
2894	6299236	4580273
2895	6301502	4578163
2896	6303693	4575998
2897	6305585	4573616
2898	6307905	4571545
2899	6310001	4569311
2900	6312621	4567457
2901	6314940	4565384
2902	6316932	4563075
2903	6319391	4561103
2904	6321811	4559103
2905	6324054	4556975
2906	6326429	4554942
2907	6329285	4553254
2908	6331470	4551084
2909	6333826	4549037
2910	6336171	4546980
2911	6338455	4544881
2912	6340431	4542560
2913	6342498	4540305
2914	6344578	4538060
2915	6346905	4535991
2916	6349228	4533919
2917	6350934	4531406
2918	6353087	4529213
2919	6354940	4526806
2920	6357583	4524962
2921	6359522	4522617
2922	6361846	4520546
2923	6363058	4517684
2924	6365405	4515629
2925	6367771	4513588
2926	6370135	4511544
2927	6372589	4509564
2928	6374828	4507432
2929	6377130	4505344
2930	6379091	4503016
2931	6381537	4501029
2932	6383576	4498756
2933	6385772	4496593
2934	6388199	4494593
2935	6390421	4492448
2936	6392737	4490370
2937	6394911	4488191
2938	6397080	4486009
2939	6399018	4483666
2940	6401086	4481413
2941	6403446	4479365
2942	6405470	4477082
2943	6407649	4474907
2944	6409674	4472624
2945	6411953	4470520
2946	6414307	4468467
2947	6416624	4466388
2948	6417948	4463618
2949	6419424	4460955
2950	6421659	4458820
2951	6423551	4456447
2952	6425950	4454426
2953	6428402	4452441
2954	6430845	4450449
2955	6433275	4448448
2956	6434688	4445745
2957	6436993	4443658
2958	6438684	4441147
2959	6440961	4439041
2960	6443250	4436942
2961	6445480	4434803
2962	6448020	4432878
2963	6450339	4430800
2964	6452339	4428502
2965	6454355	4426216
2966	6455943	4423637
2967	6457738	4421201
2968	6459921	4419029
2969	6461926	4416737
2970	6463761	4414329
2971	6466136	4412289
2972	6468530	4410262
2973	6470795	4408147
2974	6473038	4406017
2975	6475463	4404011
2976	6477779	4401930
2977	6480152	4399888
2978	6481668	4397264
2979	6484100	4395263
2980	6486335	4393127
2981	6489000	4391282
2982	6491153	4389090
2983	6493360	4386935
2984	6495620	4384815
2985	6498372	4383028
2986	6500647	4380918
2987	6503102	4378929
2988	6505108	4376638
2989	6507161	4374379
2990	6509262	4372152
2991	6511139	4369775
2992	6513380	4367642
2993	6515742	4365590
2994	6517876	4363386
2995	6519447	4360805
2996	6521568	4358592
2997	6523567	4356298
2998	6525821	4354174
2999	6527750	4351833
3000	6530035	4349730
3001	6532380	4347666
3002	6534619	4345532
3003	6536803	4343361
3004	6539024	4341216
3005	6541338	4339131
3006	6543099	4336680
3007	6545137	4334412
3008	6547206	4332165
3009	6549588	4330126
3010	6550883	4327368
3011	6553134	4325242
3012	6555611	4323266
3013	6557936	4321188
3014	6560430	4319222
3015	6562787	4317165
3016	6564748	4314847
3017	6567135	4312810
3018	6568996	4310427
3019	6571199	4308269
3020	6573523	4306191
3021	6576211	4304350
3022	6578422	4302197
3023	6580733	4300109
3024	6583127	4298075
3025	6585384	4295951
3026	6587612	4293808
3027	6589953	4291740
3028	6592203	4289611
3029	6594192	4287313
3030	6596533	4285243
3031	6598780	4283113
3032	6600813	4280843
3033	6603249	4278835
3034	6605413	4276651
3035	6607770	4274591
3036	6610167	4272557
3037	6612389	4270410
3038	6614418	4268139
3039	6616761	4266069
3040	6619060	4263972
3041	6621539	4261989
3042	6622906	4259293
3043	6625215	4257201
3044	6627395	4255027
3045	6629689	4252926
3046	6631839	4250732
3047	6634101	4248610
3048	6636517	4246587
3049	6638877	4244528
3050	6640961	4242292
3051	6643211	4240162
3052	6645448	4238024
3053	6647152	4235546
3054	6649144	4233252
3055	6651999	4231507
3056	6654166	4229324
3057	6656565	4227289
3058	6658957	4225248
3059	6661093	4223046
3060	6663497	4221013
3061	6665821	4218929
3062	6667822	4216641
3063	6670031	4214484
3064	6672033	4212197
3065	6674149	4209982
3066	6676457	4207887
3067	6679248	4206097
3068	6681009	4203659
3069	6683156	4201463
3070	6685310	4199271
3071	6687610	4197172
3072	6689851	4195035
3073	6692089	4192896
3074	6694545	4190894
3075	6696383	4188505
3076	6698750	4186446
3077	6700490	4183996
3078	6702701	4181841
3079	6704658	4179527
3080	6706858	4177364
3081	6709221	4175304
3082	6711423	4173142
3083	6713575	4170950
3084	6715913	4168873
3085	6718273	4166809
3086	6720601	4164726
3087	6722708	4162506
3088	6724921	4160351
3089	6727204	4158239
3090	6729110	4155895
3091	6731383	4153777
3092	6734209	4152000
3093	6735923	4149537
3094	6738137	4147383
3095	6740559	4145356
3096	6742629	4143113
3097	6744850	4140963
3098	6747180	4138880
3099	6749573	4136835
3100	6751900	4134749
3101	6753953	4132496
3102	6756258	4130397
3103	6758484	4128249
3104	6760743	4126122
3105	6763097	4124052
3106	6765385	4121942
3107	6767865	4119948
3108	6769855	4117657
3109	6772083	4115510
3110	6774268	4113337
3111	6776083	4110940
3112	6778361	4108823
3113	6780727	4106760
3114	6782989	4104634
3115	6785395	4102594
3116	6787693	4100490
3117	6789979	4098377
3118	6792224	4096240
3119	6794558	4094156
3120	6796769	4091999
3121	6798957	4089827
3122	6801476	4087854
3123	6803786	4085756
3124	6806144	4083686
3125	6807927	4081272
3126	6809755	4078884
3127	6812004	4076749
3128	6814082	4074512
3129	6816424	4072432
3130	6818744	4070339
3131	6821067	4068248
3132	6823066	4065963
3133	6825121	4063713
3134	6827515	4061663
3135	6829886	4059600
3136	6832056	4057418
3137	6834085	4055151
3138	6836336	4053017
3139	6838697	4050948
3140	6840874	4048769
3141	6842908	4046506
3142	6845222	4044409
3143	6847574	4042334
3144	6850103	4040362
3145	6852403	4038256
3146	6854494	4036027
3147	6856746	4033892
3148	6858973	4031743
3149	6861303	4029654
3150	6863493	4027482
3151	6865529	4025221
3152	6867504	4022924
3153	6869611	4020704
3154	6871940	4018614
3155	6873897	4016307
3156	6876109	4014149
3157	6878157	4011895
3158	6880237	4009660
3159	6882457	4007506
3160	6884656	4005341
3161	6886679	4003072
3162	6889072	4001020
3163	6891292	3998866
3164	6893381	3996636
3165	6894982	3994124
3166	6896709	3991685
3167	6898656	3989374
3168	6901273	3987450
3169	6903562	3985337
3170	6905265	3982885
3171	6907657	3980831
3172	6909883	3978681
3173	6912042	3976493
3174	6914370	3974402
3175	6916379	3972127
3176	6917967	3969611
3177	6920026	3967365
3178	6922669	3965454
3179	6924676	3963179
3180	6926934	3961048
3181	6929234	3958940
3182	6931558	3956846
3183	6934259	3954967
3184	6936551	3952854
3185	6938821	3950728
3186	6941120	3948619
3187	6943357	3946475
3188	6945632	3944352
3189	6948080	3942327
3190	6950443	3940254
3191	6952977	3938278
3192	6955256	3936156
3193	6957437	3933979
3194	6958903	3931399
3195	6960846	3929088
3196	6963113	3926960
3197	6965378	3924832
3198	6967645	3922704
3199	6969977	3920612
3200	6971763	3918214
3201	6974027	3916084
3202	6976410	3914021
3203	6978757	3911937
3204	6980788	3909677
3205	6982895	3907459
3206	6985197	3905350
3207	6987539	3903264
3208	6989402	3900910
3209	6991698	3898797
3210	6993635	3896485
3211	6996064	3894446
3212	6997818	3892032
3213	6999757	3889722
3214	7002102	3887637
3215	7004598	3885635
3216	7006859	3883503
3217	7009096	3881358
3218	7011431	3879266
3219	7013699	3877138
3220	7016098	3875082
3221	7017517	3872484
3222	7019819	3870375
3223	7022035	3868218
3224	7024112	3865984
3225	7026088	3863695
3226	7028361	3861569
3227	7030437	3859335
3228	7032668	3857186
3229	7034671	3854913
3230	7036879	3852751
3231	7039003	3850543
3232	7041455	3848515
3233	7043755	3846404
3234	7046311	3844432
3235	7048536	3842279
3236	7050647	3840065
3237	7052446	3837680
3238	7054508	3835439
3239	7056556	3833191
3240	7058790	3831043
3241	7060988	3828876
3242	7063338	3826791
3243	7065661	3824692
3244	7067870	3822530
3245	7070103	3820382
3246	7071922	3818010
3247	7074590	3816096
3248	7076887	3813982
3249	7079336	3811950
3250	7081576	3809805
3251	7083836	3807670
3252	7086115	3805546
3253	7088370	3803409
3254	7090653	3801287
3255	7093118	3799262
3256	7095320	3797096
3257	7097124	3794717
3258	7099395	3792588
3259	7101323	3790276
3260	7103222	3787949
3261	7105657	3785908
3262	7107963	3783797
3263	7110132	3781614
3264	7111943	3779241
3265	7114558	3777294
3266	7116855	3775179
3267	7119142	3773058
3268	7121534	3770993
3269	7123205	3768546
3270	7125533	3766446
3271	7127762	3764295
3272	7130173	3762239
3273	7132020	3759886
3274	7134400	3757814
3275	7136149	3755409
3276	7138510	3753327
3277	7141377	3751510
3278	7143872	3749498
3279	7146210	3747402
3280	7148441	3745251
3281	7150889	3743213
3282	7153218	3741113
3283	7155495	3738986
3284	7157453	3736691
3285	7160244	3734832
3286	7162695	3732795
3287	7164812	3730583
3288	7167039	3728429
3289	7169349	3726318
3290	7171469	3724108
3291	7173581	3721894
3292	7175970	3719824
3293	7178297	3717721
3294	7180669	3715642
3295	7183016	3713549
3296	7185372	3711461
3297	7187753	3709386
3298	7190123	3707305
3299	7192509	3705232
3300	7194915	3703168
3301	7197201	3701044
3302	7199604	3698979
3303	7201690	3696751
3304	7203936	3694606
3305	7206100	3692417
3306	7208580	3690391
3307	7210994	3688331
3308	7213374	3686254
3309	7215437	3684015
3310	7217314	3681680
3311	7219611	3679560
3312	7222336	3677658
3313	7224534	3675487
3314	7226979	3673442
3315	7229247	3671306
3316	7231482	3669154
3317	7233481	3666882
3318	7235685	3664714
3319	7237444	3662321
3320	7239886	3660273
3321	7242218	3658170
3322	7244505	3656044
3323	7246953	3653999
3324	7249202	3651853
3325	7251467	3649716
3326	7253111	3647266
3327	7255576	3645229
3328	7257920	3643131
3329	7260432	3641117
3330	7263077	3639170
3331	7265442	3637082
3332	7267680	3634930
3333	7270043	3632841
3334	7272555	3630826
3335	7274840	3628697
3336	7277308	3626659
3337	7279670	3624569
3338	7281948	3622436
3339	7284374	3620377
3340	7286839	3618337
3341	7289056	3616174
3342	7291520	3614134
3343	7294609	3612402
3344	7297055	3610351
3345	7299369	3608235
3346	7301534	3606046
3347	7303917	3603963
3348	7306291	3601877
3349	7308708	3599811
3350	7311133	3597749
3351	7313520	3595668
3352	7315918	3593593
3353	7318021	3591372
3354	7320287	3589232
3355	7322627	3587127
3356	7324889	3584984
3357	7327163	3582847
3358	7329474	3580728
3359	7331907	3578668
3360	7334308	3576593
3361	7336714	3574520
3362	7338929	3572354
3363	7341114	3570173
3364	7343186	3567937
3365	7345455	3565797
3366	7347750	3563670
3367	7350105	3561571
3368	7352416	3559451
3369	7354818	3557374
3370	7357114	3555247
3371	7359429	3553129
3372	7361788	3551031
3373	7363875	3548803
3374	7366303	3546738
3375	7368557	3544590
3376	7370811	3542442
3377	7372722	3540129
3378	7374984	3537984
3379	7377449	3535937
3380	7379366	3533627
3381	7381725	3531529
3382	7384070	3529424
3383	7386462	3527341
3384	7388655	3525163
3385	7391083	3523097
3386	7392736	3520662
3387	7394553	3518305
3388	7396894	3516198
3389	7399227	3514087
3390	7402003	3512186
3391	7404306	3510060
3392	7406799	3508024
3393	7409121	3505907
